id	type	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedOccurrences	eventID	parentEventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	locationID	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1410		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15.2;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1410	IBSS_Benthos_1935_907	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-13				1935	10	13	519		Black Sea				Azov Sea				6	6	46.72	37.56	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1411		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1411	IBSS_Benthos_1935_911							present							Ind/m²	1935-10-13				1935	10	13	520		Black Sea				Azov Sea				3	3	46.7	37.66	EPSG:4326								urn:lsid:marinespecies.org:taxname:101896	Ampelisca diadema										(A. Costa)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1412		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1412	IBSS_Benthos_1935_912							present							Ind/m²	1935-10-13				1935	10	13	520		Black Sea				Azov Sea				3	3	46.7	37.66	EPSG:4326								urn:lsid:marinespecies.org:taxname:102101	Corophium volutator										(Pall.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1413		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1413	IBSS_Benthos_1935_913							present							Ind/m²	1935-10-13				1935	10	13	520		Black Sea				Azov Sea				3	3	46.7	37.66	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1414		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1414	IBSS_Benthos_1935_914							present							Ind/m²	1935-10-13				1935	10	13	520a		Black Sea				Azov Sea						46.7	37.66	EPSG:4326								urn:lsid:marinespecies.org:taxname:742971	Pontogammarus maeoticus										Sow.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1415		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1415	IBSS_Benthos_1935_915							present							Ind/m²	1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:142855	Stylochus tauricus										Jac.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1145		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1145	IBSS_Benthos_1935_1211							present							Ind/m²	1935-10-12				1935	10	12	504		Black Sea				Azov Sea				5	5	46.69	36.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1146		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1146	IBSS_Benthos_1935_1212							present							Ind/m²	1935-10-12				1935	10	12	505		Black Sea				Azov Sea				5	5.2	46.67	36.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1147		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1147	IBSS_Benthos_1935_1213							present							Ind/m²	1935-10-12				1935	10	12	505		Black Sea				Azov Sea				5	5.2	46.67	36.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:101896	Ampelisca diadema										(A. Costa)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_484		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_484	IBSS_Benthos_1935_307							present							Ind/m²	1935-10-01				1935	10	1	425		Black Sea				Azov Sea				10	10.1	46.15	37.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:137392	Tubifex sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_485		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_485	IBSS_Benthos_1935_308							present							Ind/m²	1935-10-01				1935	10	1	425		Black Sea				Azov Sea				10	10.1	46.15	37.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_486		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_486	IBSS_Benthos_1935_309							present							Ind/m²	1935-10-01				1935	10	1	425		Black Sea				Azov Sea				10	10.1	46.15	37.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										M. Edw
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_487		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_487	IBSS_Benthos_1935_310							present							Ind/m²	1935-10-01				1935	10	1	425		Black Sea				Azov Sea				10	10.1	46.15	37.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_481		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_481	IBSS_Benthos_1935_304							present							Ind/m²	1935-10-01				1935	10	1	424		Black Sea				Azov Sea				10	10.9	46.06	37.26	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_482		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_482	IBSS_Benthos_1935_305							present							Ind/m²	1935-10-01				1935	10	1	424		Black Sea				Azov Sea				10	10.9	46.06	37.26	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_483		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_483	IBSS_Benthos_1935_306							present							Ind/m²	1935-10-01				1935	10	1	424		Black Sea				Azov Sea				10	10.9	46.06	37.26	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1621		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=19.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1621	IBSS_Benthos_1935_755	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-18				1935	6	18	87		Black Sea				Azov Sea				9	9.8	46.85	37.38	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1345		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1345	IBSS_Benthos_1935_1038							present							Ind/m²	1935-10-15				1935	10	15	536		Black Sea				Azov Sea				11	11	46.46	36.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1597		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1597	IBSS_Benthos_1935_725	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-16				1935	6	16	69		Black Sea				Azov Sea				6	6.9	46.61	36.7	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1218		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1218	IBSS_Benthos_1935_1093							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:102915	Perioculodes longimanus										(Bate West)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1219		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1219	IBSS_Benthos_1935_1094							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1220		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1220	IBSS_Benthos_1935_1095							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:101896	Ampelisca diadema										(A. Costa)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1221		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1221	IBSS_Benthos_1935_1096							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:102843	Melita palmata										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1222		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1222	IBSS_Benthos_1935_1097							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:489933	Gmelinopsis sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1223		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1223	IBSS_Benthos_1935_1098							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1224		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1224	IBSS_Benthos_1935_1102							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:129566	Hydroidea sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1225		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1225	IBSS_Benthos_1935_1103							present							Ind/m²	1935-10-20				1935	10	20	575		Black Sea				Azov Sea				6	6	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1226		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1226	IBSS_Benthos_1935_1104							present							Ind/m²	1935-10-20				1935	10	20	575		Black Sea				Azov Sea				6	6	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1227		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1227	IBSS_Benthos_1935_1105							present							Ind/m²	1935-10-20				1935	10	20	575		Black Sea				Azov Sea				6	6	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:101896	Ampelisca diadema										(A. Costa)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1471		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=19.5;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1471	IBSS_Benthos_1935_766	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-18				1935	6	18	90		Black Sea				Azov Sea				8	8.4	46.77	37.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:742654	Syndesmya ovata										(Philippi)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1231		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1231	IBSS_Benthos_1935_1110							present							Ind/m²	1935-10-20				1935	10	20	576		Black Sea				Azov Sea				5	5.5	46.54	36.08	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1232		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1232	IBSS_Benthos_1935_1111							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1233		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1233	IBSS_Benthos_1935_1112							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:489932	Gmelina sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1234		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1234	IBSS_Benthos_1935_1113							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1235		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1235	IBSS_Benthos_1935_1114							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1236		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1236	IBSS_Benthos_1935_1115							present							Ind/m²	1935-10-20				1935	10	20	579		Black Sea				Azov Sea				8	8.5	46.41	35.64	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1237		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1237	IBSS_Benthos_1935_1116							present							Ind/m²	1935-10-20				1935	10	20	580		Black Sea				Azov Sea				9	9	46.38	35.53	EPSG:4326								urn:lsid:marinespecies.org:taxname:142855	Stylochus tauricus										Jac.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1238		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1238	IBSS_Benthos_1935_1117							present							Ind/m²	1935-10-20				1935	10	20	580		Black Sea				Azov Sea				9	9	46.38	35.53	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1239		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1239	IBSS_Benthos_1935_1118							present							Ind/m²	1935-10-20				1935	10	20	580		Black Sea				Azov Sea				9	9	46.38	35.53	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1240		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1240	IBSS_Benthos_1935_1119							present							Ind/m²	1935-10-20				1935	10	20	580		Black Sea				Azov Sea				9	9	46.38	35.53	EPSG:4326								urn:lsid:marinespecies.org:taxname:489932	Gmelina sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1228		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1228	IBSS_Benthos_1935_1106							present							Ind/m²	1935-10-20				1935	10	20	575		Black Sea				Azov Sea				6	6	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1229		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1229	IBSS_Benthos_1935_1108							present							Ind/m²	1935-10-20				1935	10	20	575		Black Sea				Azov Sea				6	6	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1230		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1230	IBSS_Benthos_1935_1109							present							Ind/m²	1935-10-20				1935	10	20	575		Black Sea				Azov Sea				6	6	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1241		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1241	IBSS_Benthos_1935_1120							present							Ind/m²	1935-10-20				1935	10	20	580		Black Sea				Azov Sea				9	9	46.38	35.53	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1242		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1242	IBSS_Benthos_1935_1121							present							Ind/m²	1935-10-20				1935	10	20	580		Black Sea				Azov Sea				9	9	46.38	35.53	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_25		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.4;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_25	IBSS_Benthos_1935_45	Temperature was taken by grab during sampling						present							Ind/m²	1935-09-25				1935	9	25	387		Black Sea				Azov Sea				8	8.3	45.39	37.35	EPSG:4326								urn:lsid:marinespecies.org:taxname:538967	Corbulomya maeoticum										Mil.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_26		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_26	IBSS_Benthos_1935_46	Temperature was taken by grab during sampling						present							Ind/m²	1935-09-25				1935	9	25	388		Black Sea				Azov Sea				9	9.9	45.45	37.35	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										M. Edw
